location,datetime,SF6 [ppm]
center,2021-05-13T10:20:58Z,0.0670303096097449
near_door,2021-05-13T10:21:43Z,0.06655255647348
near_window,2021-05-13T10:22:33Z,0.0688111758139476
center,2021-05-13T10:23:18Z,0.0664734808372251
near_door,2021-05-13T10:24:08Z,0.0702872625402048
near_window,2021-05-13T10:24:53Z,0.0821849446718271
center,2021-05-13T10:25:38Z,0.0682774079046769
near_door,2021-05-13T10:26:23Z,0.066094574701129
near_window,2021-05-13T10:27:08Z,0.0600221785673823
center,2021-05-13T10:27:53Z,0.397127566478629
near_door,2021-05-13T10:28:43Z,0.0652016720196761
near_window,2021-05-13T10:29:28Z,0.0711093280628421
center,2021-05-13T10:30:33Z,0.091219407304596
near_door,2021-05-13T10:31:18Z,0.0722822947899229
near_window,2021-05-13T10:32:03Z,0.0690615803588543
center,2021-05-13T10:32:48Z,0.260160905352524
near_door,2021-05-13T10:33:33Z,0.0922819941450332
near_window,2021-05-13T10:34:18Z,0.0764601553334883
center,2021-05-13T10:35:08Z,0.425644442421816
near_door,2021-05-13T10:35:48Z,0.0841816265809132
near_window,2021-05-13T10:36:33Z,0.0756776276289784
center,2021-05-13T10:37:18Z,0.101776088209521
near_door,2021-05-13T10:38:03Z,0.0825819774221696
near_window,2021-05-13T10:38:48Z,0.0820152605128427
center,2021-05-13T10:39:48Z,0.282565832614735
near_door,2021-05-13T10:40:33Z,0.0874270466248983
near_window,2021-05-13T10:41:18Z,0.0869888263970603
center,2021-05-13T10:42:03Z,0.171381324614453
near_door,2021-05-13T10:42:48Z,0.0794601099912698
near_window,2021-05-13T10:43:33Z,0.0889163158969984
center,2021-05-13T10:44:18Z,0.0848356477845331
near_door,2021-05-13T10:45:13Z,0.0742460178795517
near_window,2021-05-13T10:45:58Z,0.0830976236268944
center,2021-05-13T10:46:43Z,0.176570701293854
near_door,2021-05-13T10:47:28Z,0.0878784346694777
near_window,2021-05-13T10:48:13Z,0.0943478684632674
center,2021-05-13T10:48:58Z,0.0955735457349174
near_door,2021-05-13T10:49:58Z,46.1657117585597
near_window,2021-05-13T10:50:48Z,23.8530237073627
center,2021-05-13T10:51:38Z,24.9765667968875
near_door,2021-05-13T10:52:23Z,24.4872822274192
near_window,2021-05-13T10:53:08Z,23.2648953192116
center,2021-05-13T10:53:58Z,22.8579818555289
near_door,2021-05-13T10:54:43Z,21.7673892193317
near_window,2021-05-13T10:55:33Z,20.2649397973227
center,2021-05-13T10:56:13Z,21.5977049425145
near_door,2021-05-13T10:56:58Z,19.3703895382148
near_window,2021-05-13T10:57:43Z,18.152944695253
center,2021-05-13T10:58:33Z,17.9931445489274
near_door,2021-05-13T10:59:23Z,17.0705884155044
near_window,2021-05-13T11:00:28Z,15.6381549361665
center,2021-05-13T11:01:13Z,31.586023520726
near_door,2021-05-13T11:01:58Z,14.7712812479418
near_window,2021-05-13T11:02:43Z,14.1475667221242
center,2021-05-13T11:03:28Z,13.8513607988576
near_door,2021-05-13T11:04:13Z,13.0329211096785
near_window,2021-05-13T11:04:58Z,12.5311167253797
center,2021-05-13T11:05:43Z,12.3301310261612
near_door,2021-05-13T11:06:28Z,11.6362371628398
near_window,2021-05-13T11:07:18Z,11.1370672059965
center,2021-05-13T11:08:08Z,10.735097064443
near_door,2021-05-13T11:08:53Z,10.3731580284456
near_window,2021-05-13T11:09:58Z,9.62473428193758
center,2021-05-13T11:10:43Z,9.73346411643703
near_door,2021-05-13T11:11:28Z,9.30118046277813
near_window,2021-05-13T11:12:13Z,8.96312975131318
center,2021-05-13T11:12:58Z,19.5203042971654
near_door,2021-05-13T11:13:48Z,8.49954467525306
near_window,2021-05-13T11:14:33Z,8.0255815135534
center,2021-05-13T11:15:18Z,7.94057472342883
near_door,2021-05-13T11:16:03Z,7.70845288196683
near_window,2021-05-13T11:16:48Z,7.39923193183854
center,2021-05-13T11:17:33Z,7.97599432405435
near_door,2021-05-13T11:18:18Z,7.03317471761681
near_window,2021-05-13T11:19:03Z,6.63828711361675
center,2021-05-13T11:20:03Z,6.80764271544365
near_door,2021-05-13T11:20:48Z,6.39578718651521
near_window,2021-05-13T11:21:38Z,6.11094788762569
center,2021-05-13T11:22:23Z,6.91752574039656
near_door,2021-05-13T11:23:08Z,5.90436088785591
near_window,2021-05-13T11:23:58Z,5.55774325962713
center,2021-05-13T11:24:43Z,5.6264407316872
near_door,2021-05-13T11:25:28Z,5.39118862229673
near_window,2021-05-13T11:26:13Z,5.18855609169777
center,2021-05-13T11:26:58Z,5.18839112576097
near_door,2021-05-13T11:27:43Z,4.96137631548157
near_window,2021-05-13T11:28:33Z,4.70289605952664
center,2021-05-13T11:29:18Z,4.89547949369719
near_door,2021-05-13T11:30:23Z,4.5325525474039
near_window,2021-05-13T11:31:08Z,4.20949299761319
center,2021-05-13T11:31:53Z,4.32942543321536
near_door,2021-05-13T11:32:38Z,4.15051531854961
near_window,2021-05-13T11:33:28Z,3.91361606355776
center,2021-05-13T11:34:13Z,4.12613335309001
near_door,2021-05-13T11:35:03Z,3.88297387646209
near_window,2021-05-13T11:35:53Z,3.7167491710053
center,2021-05-13T11:36:43Z,5.17109326895897
near_door,2021-05-13T11:37:33Z,3.56848092921439
near_window,2021-05-13T11:38:28Z,3.4012676850201
center,2021-05-13T11:39:13Z,3.3953370810368
near_door,2021-05-13T11:40:13Z,3.26865015442981
near_window,2021-05-13T11:40:58Z,3.08908111867934
center,2021-05-13T11:41:43Z,7.67731673972323
near_door,2021-05-13T11:42:38Z,3.02417283563245
near_window,2021-05-13T11:43:28Z,2.91083023931914
center,2021-05-13T11:44:18Z,6.327912973035
near_door,2021-05-13T11:45:08Z,2.79336883633988
near_window,2021-05-13T11:45:58Z,2.64806621076146
center,2021-05-13T11:46:43Z,2.83356616471606
near_door,2021-05-13T11:47:28Z,2.5732733258917
near_window,2021-05-13T11:48:18Z,2.50276374229345
center,2021-05-13T11:49:03Z,3.64310931947859
near_door,2021-05-13T11:50:03Z,2.3956812105058
near_window,2021-05-13T11:50:48Z,2.27756104355224
center,2021-05-13T11:51:33Z,2.34065737217136
near_door,2021-05-13T11:52:18Z,2.24345944220658
near_window,2021-05-13T11:53:03Z,2.13687117978768
center,2021-05-13T11:53:48Z,3.46386958716006
near_door,2021-05-13T11:54:38Z,2.11018299053157
near_window,2021-05-13T11:55:28Z,2.03506048800904
center,2021-05-13T11:56:13Z,2.74921798145538
near_door,2021-05-13T11:57:08Z,1.97081112604686
near_window,2021-05-13T11:57:53Z,1.90886798788121
center,2021-05-13T11:58:38Z,1.8864630998966
near_door,2021-05-13T11:59:28Z,1.84132370627461
near_window,2021-05-13T12:00:33Z,1.7937131229193
center,2021-05-13T12:01:23Z,3.94013944398749
near_door,2021-05-13T12:02:08Z,1.72534511140159
near_window,2021-05-13T12:02:53Z,1.63737286217496
center,2021-05-13T12:03:43Z,1.72172088832522
near_door,2021-05-13T12:04:28Z,1.59890547658939
near_window,2021-05-13T12:05:13Z,1.57748897023186
center,2021-05-13T12:05:58Z,1.5454302756255
near_door,2021-05-13T12:06:43Z,1.52366781213193
near_window,2021-05-13T12:07:28Z,1.47913800692403
center,2021-05-13T12:08:13Z,1.47538181109822
near_door,2021-05-13T12:08:58Z,1.42599210939208
near_window,2021-05-13T12:09:58Z,1.37479029614776
center,2021-05-13T12:10:48Z,1.45401479452173
near_door,2021-05-13T12:11:28Z,1.34937045928004
near_window,2021-05-13T12:12:13Z,1.31460993684967
center,2021-05-13T12:13:03Z,1.32899182433063
near_door,2021-05-13T12:13:48Z,1.2614805359114
near_window,2021-05-13T12:14:33Z,1.22125045001348
center,2021-05-13T12:15:23Z,1.26246899609368
near_door,2021-05-13T12:16:08Z,1.21248620256713
near_window,2021-05-13T12:16:53Z,1.17579809244281
center,2021-05-13T12:17:38Z,4.42744693598083
near_door,2021-05-13T12:18:23Z,1.17009804799499
near_window,2021-05-13T12:19:13Z,1.12373955610002
center,2021-05-13T12:20:13Z,1.1152553579702
near_door,2021-05-13T12:20:58Z,1.0826858188462
near_window,2021-05-13T12:21:43Z,1.0738061737993
center,2021-05-13T12:22:28Z,2.97227895100563
near_door,2021-05-13T12:23:13Z,1.0348446759554
near_window,2021-05-13T12:23:58Z,1.01466376446453
center,2021-05-13T12:24:48Z,1.53037281335571
near_door,2021-05-13T12:25:38Z,0.972868623157594
near_window,2021-05-13T12:26:23Z,0.957086331983577
center,2021-05-13T12:27:08Z,0.960134116943631
near_door,2021-05-13T12:27:53Z,0.926905578179704
near_window,2021-05-13T12:28:38Z,0.914236901230046
center,2021-05-13T12:29:28Z,0.980463262111999
near_door,2021-05-13T12:30:33Z,0.89479731523709
near_window,2021-05-13T12:31:18Z,0.856610057523258
center,2021-05-13T12:32:03Z,0.936971328312222
near_door,2021-05-13T12:32:48Z,0.851634841979672
near_window,2021-05-13T12:33:33Z,0.840728943897575
center,2021-05-13T12:34:18Z,5.28558905572575
near_door,2021-05-13T12:35:08Z,0.83471585694587
near_window,2021-05-13T12:35:58Z,0.812953393452301
center,2021-05-13T12:36:43Z,1.85763318144953
near_door,2021-05-13T12:37:28Z,0.784271787237933
near_window,2021-05-13T12:38:13Z,0.76801172328885
center,2021-05-13T12:38:58Z,1.72847522221963
near_door,2021-05-13T12:39:58Z,0.74952760429082
near_window,2021-05-13T12:40:43Z,0.739659577616842
center,2021-05-13T12:41:28Z,0.734091270252843
near_door,2021-05-13T12:42:13Z,0.715426002945161
near_window,2021-05-13T12:42:58Z,0.711587481261361
center,2021-05-13T12:43:48Z,0.703811693997303
near_door,2021-05-13T12:44:38Z,0.679841672048468
near_window,2021-05-13T12:45:23Z,0.681637365548181
center,2021-05-13T12:46:13Z,0.679693438370968
near_door,2021-05-13T12:46:58Z,0.665163160102084
near_window,2021-05-13T12:47:53Z,0.63583905084147
center,2021-05-13T12:48:38Z,4.27044775415177
near_door,2021-05-13T12:49:23Z,0.655954054512826
near_window,2021-05-13T12:50:23Z,0.620979272752623
center,2021-05-13T12:51:08Z,1.92880184324291
near_door,2021-05-13T12:51:58Z,0.612346801667702
near_window,2021-05-13T12:52:43Z,0.616037011118794
center,2021-05-13T12:53:33Z,0.86519315665995
near_door,2021-05-13T12:54:23Z,0.582544919632021
near_window,2021-05-13T12:55:08Z,0.585016070087737
center,2021-05-13T12:55:53Z,0.766380760060317
near_door,2021-05-13T12:56:38Z,0.57043638059302
near_window,2021-05-13T12:57:23Z,0.561144909868172
center,2021-05-13T12:58:08Z,1.43890784247091
near_door,2021-05-13T12:58:53Z,0.545049615467872
near_window,2021-05-13T12:59:58Z,0.54178772828841
center,2021-05-13T13:00:43Z,1.0607257104493
near_door,2021-05-13T13:01:28Z,0.533122264016128
near_window,2021-05-13T13:02:13Z,0.515132414386845
center,2021-05-13T13:02:58Z,0.511952892342972
near_door,2021-05-13T13:03:43Z,0.500140899214178
near_window,2021-05-13T13:04:28Z,0.508641593937676
center,2021-05-13T13:05:13Z,0.558212522508673
near_door,2021-05-13T13:05:58Z,0.493897134894175
near_window,2021-05-13T13:06:48Z,0.48944910335149
center,2021-05-13T13:07:33Z,0.56913491718445
near_door,2021-05-13T13:08:28Z,0.476731015175999
near_window,2021-05-13T13:09:13Z,0.478048935900645
center,2021-05-13T13:10:13Z,0.468197366542744
near_door,2021-05-13T13:10:58Z,0.465643850951438
near_window,2021-05-13T13:11:48Z,0.461690049499896
center,2021-05-13T13:12:38Z,0.497752113894052
near_door,2021-05-13T13:13:23Z,0.443238923689226
near_window,2021-05-13T13:14:08Z,0.445858307822442
center,2021-05-13T13:14:53Z,0.497883929533079
near_door,2021-05-13T13:15:38Z,0.429169921601729
near_window,2021-05-13T13:16:23Z,0.423815795012346
center,2021-05-13T13:17:08Z,0.891634289786898
near_door,2021-05-13T13:17:53Z,0.419104171469211
near_window,2021-05-13T13:18:43Z,0.412168532154732
center,2021-05-13T13:19:28Z,0.824353560903145
near_door,2021-05-13T13:20:28Z,0.405199938930497
near_window,2021-05-13T13:21:13Z,0.403914972115608
center,2021-05-13T13:21:58Z,0.422366097926277
near_door,2021-05-13T13:22:48Z,0.400933134252672
near_window,2021-05-13T13:23:38Z,0.376930197671683
center,2021-05-13T13:24:23Z,0.382465511848322
near_door,2021-05-13T13:25:08Z,0.377374977259389
near_window,2021-05-13T13:25:58Z,0.377325566033556
center,2021-05-13T13:26:43Z,0.380653361032532
near_door,2021-05-13T13:27:28Z,0.370307561583488
center,2021-05-13T13:39:07Z,0.364887527174592
near_door,2021-05-13T13:40:10Z,0.30903991965144
near_window,2021-05-13T13:40:57Z,0.307112430151502
center,2021-05-13T13:41:42Z,0.30885869278658
near_door,2021-05-13T13:42:27Z,0.317540614374938
near_window,2021-05-13T13:43:17Z,0.308545689560297
center,2021-05-13T13:44:07Z,0.298348143427554
near_door,2021-05-13T13:44:47Z,0.300160313882145
near_window,2021-05-13T13:45:32Z,0.286816199615287
center,2021-05-13T13:46:22Z,0.281462073025904
near_door,2021-05-13T13:47:07Z,0.285712420387653
near_window,2021-05-13T13:47:52Z,0.281083161980108
center,2021-05-13T13:48:37Z,0.389483555575994
near_door,2021-05-13T13:49:22Z,0.273801545890787
near_window,2021-05-13T13:50:22Z,0.2634887003515
center,2021-05-13T13:51:07Z,1.86768243498836
near_door,2021-05-13T13:51:52Z,0.280885477799171
near_window,2021-05-13T13:52:37Z,0.26062218153391
center,2021-05-13T13:53:27Z,0.258661738124215
near_door,2021-05-13T13:54:17Z,0.266865906576309
near_window,2021-05-13T13:54:57Z,0.255136258944303
center,2021-05-13T13:55:47Z,0.257689774535609
near_door,2021-05-13T13:56:37Z,0.251660210629025
near_window,2021-05-13T13:57:27Z,0.238200757678018
center,2021-05-13T13:58:27Z,0.246355495265476
near_door,2021-05-13T13:59:17Z,0.235877899816207
near_window,2021-05-13T14:00:17Z,0.243752568448337
center,2021-05-13T14:01:12Z,0.480437721220772
near_door,2021-05-13T14:01:57Z,0.22701477100179
near_window,2021-05-13T14:02:47Z,0.23923864872494
center,2021-05-13T14:03:37Z,0.234345798316944
near_door,2021-05-13T14:04:22Z,0.223901137138629
near_window,2021-05-13T14:05:07Z,0.214214298051908
center,2021-05-13T14:05:52Z,0.219024763685512
near_door,2021-05-13T14:06:42Z,0.222220762684263
near_window,2021-05-13T14:07:32Z,0.206833839872119
center,2021-05-13T14:08:22Z,0.235169508589249
near_door,2021-05-13T14:09:07Z,0.21350590682495
near_window,2021-05-13T14:10:07Z,0.209041398327386
center,2021-05-13T14:10:52Z,0.401377913840378
near_door,2021-05-13T14:11:42Z,0.215960560686986
near_window,2021-05-13T14:12:32Z,0.198580260194193
center,2021-05-13T14:13:27Z,0.342597918957727
near_door,2021-05-13T14:14:12Z,0.2063231524649
near_window,2021-05-13T14:14:57Z,0.18742720778892
center,2021-05-13T14:15:42Z,0.386106310073581
near_door,2021-05-13T14:16:27Z,1.25640649791614
near_window,2021-05-13T14:17:12Z,33.6963708487527
center,2021-05-13T14:18:02Z,30.5497961159993
near_door,2021-05-13T14:18:52Z,28.673382426752
near_window,2021-05-13T14:19:42Z,27.3966302870738
center,2021-05-13T14:20:47Z,26.0968143383263
near_door,2021-05-13T14:21:32Z,24.9749202797278
near_window,2021-05-13T14:22:22Z,23.3884519778901
center,2021-05-13T14:23:07Z,22.6191061515038
near_door,2021-05-13T14:23:52Z,21.9683749185501
near_window,2021-05-13T14:24:47Z,20.8151781806672
center,2021-05-13T14:25:32Z,20.2995355109267
near_door,2021-05-13T14:26:17Z,19.3374403417705
near_window,2021-05-13T14:27:07Z,18.223783896504
center,2021-05-13T14:27:52Z,20.2978877368837
near_door,2021-05-13T14:28:42Z,17.2353306270757
near_window,2021-05-13T14:29:27Z,16.0910313662719
center,2021-05-13T14:30:32Z,15.1959858951327
near_door,2021-05-13T14:31:17Z,14.9239963429473
near_window,2021-05-13T14:32:07Z,13.5251706669176
center,2021-05-13T14:32:52Z,13.9424634731231
near_door,2021-05-13T14:33:37Z,13.2564766628183
near_window,2021-05-13T14:34:22Z,12.5024509873173
center,2021-05-13T14:35:12Z,13.0446176659291
near_door,2021-05-13T14:36:02Z,11.7596291698024
near_window,2021-05-13T14:36:52Z,11.0411883750845
center,2021-05-13T14:37:42Z,12.227990402509
near_door,2021-05-13T14:38:27Z,10.4598125926132
near_window,2021-05-13T14:39:12Z,9.98173062424756
center,2021-05-13T14:40:12Z,9.74170110132726
near_door,2021-05-13T14:40:57Z,9.22803488062016
near_window,2021-05-13T14:41:42Z,8.83150075946039
center,2021-05-13T14:42:27Z,8.63825808998429
near_door,2021-05-13T14:43:12Z,8.34534645792051
near_window,2021-05-13T14:43:57Z,7.90861469416372
center,2021-05-13T14:44:42Z,7.72311505442995
near_door,2021-05-13T14:45:27Z,7.5188344355671
near_window,2021-05-13T14:46:17Z,7.15607214098979
center,2021-05-13T14:47:02Z,7.75309800622007
near_door,2021-05-13T14:47:47Z,6.7369681659086
near_window,2021-05-13T14:48:32Z,6.39809356742214
center,2021-05-13T14:49:17Z,6.29595294376988
near_door,2021-05-13T14:50:17Z,6.05658265615514
near_window,2021-05-13T14:51:07Z,5.71210675711731
center,2021-05-13T14:51:52Z,5.70008026899307
near_door,2021-05-13T14:52:37Z,5.48970502287262
near_window,2021-05-13T14:53:22Z,5.21194920419904
center,2021-05-13T14:54:07Z,5.17043434787425
near_door,2021-05-13T14:54:52Z,4.9681308064864
near_window,2021-05-13T14:55:37Z,4.77307602547212
center,2021-05-13T14:56:27Z,6.9232916926639
near_door,2021-05-13T14:57:12Z,4.49630905975687
near_window,2021-05-13T14:57:57Z,4.32959008493133
center,2021-05-13T14:58:42Z,5.04572449874225
near_door,2021-05-13T14:59:47Z,4.09483255913045
near_window,2021-05-13T15:00:37Z,3.9114743343668
center,2021-05-13T15:01:22Z,3.92943111225351
near_door,2021-05-13T15:02:07Z,3.7470617404482
near_window,2021-05-13T15:02:52Z,3.55348945331933
center,2021-05-13T15:03:37Z,3.56139713477762
near_door,2021-05-13T15:04:27Z,3.41741235136863
near_window,2021-05-13T15:05:17Z,3.21527377591758
center,2021-05-13T15:06:02Z,3.24229142571606
near_door,2021-05-13T15:06:47Z,3.16436843002826
near_window,2021-05-13T15:07:32Z,3.05465005679132
center,2021-05-13T15:08:17Z,3.88890479466622
near_door,2021-05-13T15:09:02Z,2.9058878598525
near_window,2021-05-13T15:10:02Z,2.76816329807959
center,2021-05-13T15:10:47Z,2.72088248948747
near_door,2021-05-13T15:11:37Z,2.66783541440719
near_window,2021-05-13T15:12:22Z,2.59501929279159
center,2021-05-13T15:13:07Z,2.54905616925849
near_door,2021-05-13T15:13:57Z,2.47129798239708
near_window,2021-05-13T15:14:42Z,2.37591216397049
center,2021-05-13T15:15:27Z,2.33835099126443
near_door,2021-05-13T15:16:12Z,2.31726394544926
near_window,2021-05-13T15:16:57Z,2.21018157077203
center,2021-05-13T15:17:42Z,2.32632481736102
near_door,2021-05-13T15:18:27Z,2.14313140142376
near_window,2021-05-13T15:19:12Z,2.05779499364642
center,2021-05-13T15:20:12Z,2.52253278882877
near_door,2021-05-13T15:20:57Z,1.9912390936669
near_window,2021-05-13T15:21:47Z,1.95120673122752
center,2021-05-13T15:22:37Z,3.99878781961913
near_door,2021-05-13T15:23:22Z,1.88382725844731
near_window,2021-05-13T15:24:07Z,1.83456921526978
center,2021-05-13T15:24:52Z,3.12137076559723
near_door,2021-05-13T15:25:37Z,1.76142379022224
near_window,2021-05-13T15:26:22Z,1.67806414569906
center,2021-05-13T15:27:07Z,2.39584601933219
near_door,2021-05-13T15:27:52Z,1.67279246280047
near_window,2021-05-13T15:28:37Z,1.61417708035619
center,2021-05-13T15:29:22Z,1.8205661210018
near_door,2021-05-13T15:30:27Z,1.56175609028368
near_window,2021-05-13T15:31:12Z,1.52139426730194
center,2021-05-13T15:32:02Z,1.50002725072545
near_door,2021-05-13T15:32:52Z,1.47444276214176
near_window,2021-05-13T15:33:37Z,1.44480561037726
center,2021-05-13T15:34:27Z,1.43368549224295
near_door,2021-05-13T15:35:12Z,1.39096795568365
near_window,2021-05-13T15:36:02Z,1.36714624596752
center,2021-05-13T15:36:52Z,4.44622760088907
near_door,2021-05-13T15:37:37Z,1.34161109005446
near_window,2021-05-13T15:38:22Z,1.29709778144024
center,2021-05-13T15:39:07Z,2.62549667106088
near_door,2021-05-13T15:40:07Z,1.27978342804457
near_window,2021-05-13T15:40:52Z,1.23360616301445
center,2021-05-13T15:41:37Z,4.66385192160393
near_door,2021-05-13T15:42:32Z,1.21696722729718
near_window,2021-05-13T15:43:17Z,1.19095437716426
center,2021-05-13T15:44:02Z,1.93292033568803
near_door,2021-05-13T15:44:47Z,1.14736362091281
near_window,2021-05-13T15:45:32Z,1.11673800896602
center,2021-05-13T15:46:17Z,1.12988445869075
near_door,2021-05-13T15:47:12Z,1.09752906106376
near_window,2021-05-13T15:47:57Z,1.08514051198584
center,2021-05-13T15:48:42Z,1.39548189504585
near_door,2021-05-13T15:49:27Z,1.05332871639822
near_window,2021-05-13T15:50:27Z,1.01820574023813
center,2021-05-13T15:51:12Z,1.04047889113891
near_door,2021-05-13T15:51:57Z,1.00377428442091
near_window,2021-05-13T15:52:42Z,0.983560458297886
center,2021-05-13T15:53:32Z,1.50546374245043
near_door,2021-05-13T15:54:17Z,0.967234486529289
near_window,2021-05-13T15:55:07Z,0.951880478349299
center,2021-05-13T15:55:52Z,1.7729556947569
near_door,2021-05-13T15:56:37Z,0.932259665491482
near_window,2021-05-13T15:57:22Z,0.930628780818157
center,2021-05-13T15:58:07Z,0.918569613727385
near_door,2021-05-13T15:58:57Z,0.897202597150897
near_window,2021-05-13T16:00:02Z,0.870497832745895
center,2021-05-13T16:00:52Z,0.92926137031247
near_door,2021-05-13T16:01:32Z,0.864056462800164
near_window,2021-05-13T16:02:17Z,0.851997295709392
center,2021-05-13T16:03:02Z,0.842392821758261
near_door,2021-05-13T16:03:57Z,0.836692777310443
near_window,2021-05-13T16:04:42Z,0.809312595227041
center,2021-05-13T16:05:32Z,0.846972668939974
near_door,2021-05-13T16:06:17Z,0.808587687767601
near_window,2021-05-13T16:07:02Z,0.779378897552333
center,2021-05-13T16:07:52Z,0.78002140059858
near_door,2021-05-13T16:08:37Z,0.770795876970849
near_window,2021-05-13T16:09:22Z,0.752954261019066
center,2021-05-13T16:10:22Z,0.753086076658093
near_door,2021-05-13T16:11:07Z,0.750153689298594
near_window,2021-05-13T16:11:52Z,0.734305490305064
center,2021-05-13T16:12:42Z,0.763020011151584
near_door,2021-05-13T16:13:32Z,0.726150752717605
near_window,2021-05-13T16:14:22Z,0.698556429137191
center,2021-05-13T16:15:12Z,0.831437433895123
near_door,2021-05-13T16:15:57Z,0.685195837915454
near_window,2021-05-13T16:16:47Z,0.688045820861759
center,2021-05-13T16:17:37Z,0.690862967731119
near_door,2021-05-13T16:18:22Z,0.673433216734889
near_window,2021-05-13T16:19:07Z,0.663812246190077
center,2021-05-13T16:20:07Z,0.941847721404141
near_door,2021-05-13T16:20:52Z,0.650056286606467
near_window,2021-05-13T16:21:42Z,0.638277208109826
center,2021-05-13T16:22:32Z,0.661687092148005
near_door,2021-05-13T16:23:22Z,0.626020396115722
near_window,2021-05-13T16:24:07Z,0.61867289184569
center,2021-05-13T16:24:52Z,0.619348348801694
near_door,2021-05-13T16:25:42Z,0.613747126805542
near_window,2021-05-13T16:26:27Z,0.595674872763065
center,2021-05-13T16:27:17Z,0.591441021994996
near_door,2021-05-13T16:28:02Z,0.586498760361167
near_window,2021-05-13T16:28:47Z,0.565345846004088
center,2021-05-13T16:29:52Z,1.02044621332554
near_door,2021-05-13T16:30:37Z,0.566136622005438
near_window,2021-05-13T16:31:27Z,0.561606186049558
center,2021-05-13T16:32:12Z,0.56982683145653
near_door,2021-05-13T16:33:02Z,0.548624505873618
near_window,2021-05-13T16:33:47Z,0.546960628012932
center,2021-05-13T16:34:32Z,0.665887989006317
near_door,2021-05-13T16:35:22Z,0.539563673239463
near_window,2021-05-13T16:36:12Z,0.526219578611406
center,2021-05-13T16:37:02Z,0.532282076788944
near_door,2021-05-13T16:37:52Z,0.514868822386395
near_window,2021-05-13T16:38:37Z,0.510915020934852
center,2021-05-13T16:39:22Z,0.838027194628769
near_door,2021-05-13T16:40:22Z,0.50511607548016
near_window,2021-05-13T16:41:07Z,0.499761988168381
center,2021-05-13T16:41:52Z,0.495281002715939
near_door,2021-05-13T16:42:37Z,0.491129477805856
near_window,2021-05-13T16:43:22Z,0.482546417946768
center,2021-05-13T16:44:12Z,0.48771931767129
near_door,2021-05-13T16:45:02Z,0.481689734125905
near_window,2021-05-13T16:45:47Z,0.464309433633112
center,2021-05-13T16:46:32Z,1.13112005355741
near_door,2021-05-13T16:47:17Z,0.462793828727529
near_window,2021-05-13T16:48:07Z,0.447703451825592
center,2021-05-13T16:48:52Z,0.642445190335985
near_door,2021-05-13T16:49:52Z,0.442728236282006
near_window,2021-05-13T16:50:42Z,0.435940830645027
center,2021-05-13T16:51:32Z,0.762591728157558
near_door,2021-05-13T16:52:17Z,0.433634449738095
near_window,2021-05-13T16:53:02Z,0.426534040874833
center,2021-05-13T16:53:52Z,0.425940988332023
near_door,2021-05-13T16:54:37Z,0.417918027105988
near_window,2021-05-13T16:55:27Z,0.411740209883103
center,2021-05-13T16:56:12Z,0.424293567787413
near_door,2021-05-13T16:56:57Z,0.404540978568174
near_window,2021-05-13T16:57:42Z,0.403618426205401
center,2021-05-13T16:58:32Z,0.396254425341689
near_door,2021-05-13T16:59:17Z,0.413914814428612
near_window,2021-05-13T17:00:22Z,0.397144063072309
center,2021-05-13T17:01:12Z,0.382926788029708
near_door,2021-05-13T17:01:57Z,0.382729103848772
near_window,2021-05-13T17:02:42Z,0.375694602805023
center,2021-05-13T17:03:32Z,0.375233326623637
near_door,2021-05-13T17:04:17Z,0.369698012446998
near_window,2021-05-13T17:05:07Z,0.37198789676025
center,2021-05-13T17:05:52Z,0.452085575548764
near_door,2021-05-13T17:06:37Z,0.363190695404149
near_window,2021-05-13T17:07:22Z,0.35571137549509
center,2021-05-13T17:08:12Z,0.373767132943887
near_door,2021-05-13T17:08:57Z,0.35553014863023
near_window,2021-05-13T17:09:57Z,0.350851478996851
center,2021-05-13T17:10:42Z,0.414161909835382
near_door,2021-05-13T17:11:27Z,0.350027788363349
near_window,2021-05-13T17:12:12Z,0.337902752730668
center,2021-05-13T17:12:57Z,0.341560008272003
near_door,2021-05-13T17:13:47Z,0.328397120870004
near_window,2021-05-13T17:14:32Z,0.338693528732018
center,2021-05-13T17:15:22Z,3.10604967204939
near_door,2021-05-13T17:16:12Z,0.329978653233903
near_window,2021-05-13T17:17:02Z,0.32826532486978
center,2021-05-13T17:17:47Z,0.401064910614095
near_door,2021-05-13T17:18:32Z,0.318298436466532
near_window,2021-05-13T17:19:17Z,0.305497963516649
center,2021-05-13T17:20:17Z,0.315135371738735
near_door,2021-05-13T17:21:02Z,0.306733519105706
near_window,2021-05-13T17:21:52Z,0.302054849472327
center,2021-05-13T17:22:37Z,0.307112430151502
near_door,2021-05-13T17:23:22Z,0.312730148741335
near_window,2021-05-13T17:24:07Z,0.290572316885892
center,2021-05-13T17:24:52Z,0.378445802577266
near_door,2021-05-13T17:25:37Z,0.284938121341182
near_window,2021-05-13T17:26:22Z,0.286964452931588
center,2021-05-13T17:27:07Z,1.4906699114587
near_door,2021-05-13T17:27:57Z,0.280671297024554
near_window,2021-05-13T17:28:42Z,0.287969390068753
center,2021-05-13T17:29:27Z,0.282516421388902
near_door,2021-05-13T17:30:32Z,0.279172149435048
near_window,2021-05-13T17:31:17Z,0.280984319889639
center,2021-05-13T17:32:02Z,2.64559517813855
near_door,2021-05-13T17:32:52Z,0.290852366202419
near_window,2021-05-13T17:33:37Z,0.270374908801343
